"total","Kingdom","Phylum","Class","Order","Family","Genus","Species","taxid","numseqs","pctseqs","patient_ID"
5177495,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium","Erysipelatoclostridium ramosum",1547,38469,0.00743004097541379,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","","Bacteria|Firmicutes|Bacilli|Lactobacillales||","",186826,37526,0.00724790656485424,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides","Bacteroides thetaiotaomicron",818,25929,0.00500802028780327,"covid_042"
5177495,"Bacteria","Proteobacteria","","","","Bacteria|Proteobacteria||||","",1224,25899,0.00500222597993817,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|","",33958,25427,0.00491106220286065,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales||Phocaeicola","Phocaeicola dorei",997877,23938,0.00462347138915634,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","","Bacteria|Firmicutes|Clostridia|Eubacteriales||","",186802,23931,0.00462211938398782,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus","",1301,22083,0.00426519001949785,"covid_042"
5177495,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia","",561,20546,0.00396832831320938,"covid_042"
5177495,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Schaalia","Schaalia odontolytica",1660,17540,0.00338773866512667,"covid_042"
5177495,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","","Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales||","",91347,17479,0.00337595690580097,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium","Lachnoclostridium phocaeense",1871021,14491,0.00279884384243732,"covid_042"
5177495,"Bacteria","","","","","Bacteria|||||","",1783272,12983,0.00250758330041845,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia","",572511,11378,0.00219758782963576,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides","",816,10493,0.0020266557476154,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus","Enterococcus faecalis",1351,9696,0.00187272030199933,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium","Eubacterium maltosivorans",2041044,9536,0.00184181732671881,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides","Bacteroides uniformis",820,9491,0.00183312586492116,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","","Bacteria|Firmicutes|Clostridia|Eubacteriales||Flintibacter","Flintibacter sp. KGMB00164",2610895,8664,0.00167339611143999,"covid_042"
5177495,"","","","","","|||||","",1,8359,0.00161448731481151,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","","Bacteria|Firmicutes|Clostridia|Eubacteriales||Intestinimonas","Intestinimonas butyriciproducens",1297617,7094,0.00137016066649992,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|","",216572,7025,0.0013568337584102,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster","Enterocloster clostridioformis",1531,6864,0.00132573763953418,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","","Bacteria|Firmicutes|Clostridia|Eubacteriales||Massilistercora","Massilistercora timonensis",2086584,6762,0.00130603699279285,"covid_042"
5177495,NA,NA,NA,NA,NA,"NA|NA|NA|NA|NA|NA",NA,81850,6613,0.00127725859706287,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerostipes","Anaerostipes caccae",105841,6479,0.00125137735526543,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|","",186803,5781,0.00111656312560418,"covid_042"
5177495,"Bacteria","Actinobacteria","Actinomycetia","","","Bacteria|Actinobacteria|Actinomycetia|||","",1760,5438,0.00105031487234657,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Peptostreptococcaceae|Clostridioides","Clostridioides difficile",1496,5206,0.00100550555818982,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Leuconostoc","",1243,5125,0.000989860926954058,"covid_042"
5177495,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella","Klebsiella pneumoniae",1125630,4385,0.000846934666281667,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster","Enterocloster bolteae",208479,4333,0.000836891199315499,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus","",2759736,3955,0.000763882920215278,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Abiotrophia","Abiotrophia defectiva",46125,3907,0.000754612027631123,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactiplantibacillus","Lactiplantibacillus plantarum",1590,3576,0.000690681497519553,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides","",2646097,3518,0.000679479168980366,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Dysosmobacter","Dysosmobacter welbionis",2093857,3445,0.00066537968650863,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus","Streptococcus oralis",1303,3302,0.000637760152351668,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus","",1253,3274,0.000632352131677578,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Acutalibacter","Acutalibacter muris",1796620,3207,0.000619411510778861,"covid_042"
5177495,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Arabia","Arabia massiliensis",1870985,3096,0.000597972571678003,"covid_042"
5177495,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella","Eggerthella sp. HF-1101",2690837,3044,0.000587929104711835,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium","[Clostridium] scindens",29347,2960,0.000571705042689563,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia","Blautia argi",1912897,2914,0.000562820437296415,"covid_042"
5177495,"Bacteria","Proteobacteria","Gammaproteobacteria","","","Bacteria|Proteobacteria|Gammaproteobacteria|||","",1236,2891,0.00055837813459984,"covid_042"
5177495,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalitalea","Faecalitalea cylindroides",717960,2832,0.00054698266246515,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia","Roseburia hominis",301301,2675,0.000516659117971142,"covid_042"
5177495,NA,NA,NA,NA,NA,"NA|NA|NA|NA|NA|NA",NA,541000,2662,0.0005141482512296,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia","Blautia sp. SC05B48",2479767,2593,0.000500821343139877,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus","Streptococcus cristatus",889201,2509,0.000484597281117606,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium","Lachnoclostridium sp. YL32",1834196,2353,0.000454466880219102,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium","Eubacterium limosum",1736,2315,0.000447127423589979,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillibacter","Oscillibacter sp. PEA192",2109687,2254,0.000435345664264282,"covid_042"
5177495,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella","Eggerthella lenta",84112,2227,0.000430130787185695,"covid_042"
5177495,"Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium","Bifidobacterium breve",1685,2149,0.000415065586736443,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus","Lacticaseibacillus paracasei",1597,2139,0.000413134150781411,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus","Enterococcus faecium",1352,2133,0.000411975289208391,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides","Bacteroides intestinalis",329854,2120,0.000409464422466849,"covid_042"
5177495,"Bacteria","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Bacteria|Actinobacteria|Actinomycetia|Streptomycetales|Streptomycetaceae|Streptomyces","",1883,2099,0.000405408406961281,"covid_042"
5177495,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Actinomyces","Actinomyces oris",544580,2075,0.000400772960669204,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Christensenellaceae|Christensenella","Christensenella sp. Marseille-P3954",2086585,2046,0.00039517179639961,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia","Roseburia intestinalis",536231,2006,0.000387446052579481,"covid_042"
5177495,"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces","Saccharomyces cerevisiae",559292,1993,0.000384935185837939,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides","Parabacteroides distasonis",823,1967,0.000379913452354855,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillibacter","Oscillibacter valericigenes",693746,1937,0.000374119144489758,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Leuconostoc","Leuconostoc mesenteroides",1245,1911,0.000369097411006674,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Weissella","Weissella cibaria",137591,1896,0.000366200257074126,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerobutyricum","Anaerobutyricum hallii",39488,1890,0.000365041395501106,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus","Ruminococcus sp. JE7A12",2564099,1855,0.000358281369658493,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus","Lactobacillus johnsonii",33959,1713,0.000330854979097034,"covid_042"
5177495,"Bacteria","Proteobacteria","Alphaproteobacteria","","","Bacteria|Proteobacteria|Alphaproteobacteria|||","",28211,1694,0.000327185250782473,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus","Pediococcus pentosaceus",1255,1663,0.000321197799321873,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Leuconostoc","Leuconostoc citreum",33964,1658,0.000320232081344357,"covid_042"
5177495,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|","",1643826,1613,0.000311540619546711,"covid_042"
5177495,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Gordonibacter","Gordonibacter urolithinfaciens",1335613,1610,0.000310961188760202,"covid_042"
5177495,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Actinomyces","",1654,1600,0.000309029752805169,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium","Eubacterium callanderi",53442,1568,0.000302849157749066,"covid_042"
5177495,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|","",128827,1509,0.000291453685614375,"covid_042"
5177495,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas","",286,1466,0.000283148511007736,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus","Streptococcus thermophilus",1436725,1461,0.00028218279303022,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus","Limosilactobacillus fermentum",1613,1451,0.000280251357075188,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides","Bacteroides fragilis",862962,1438,0.000277740490333646,"covid_042"
5177495,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Leuconostoc","Leuconostoc kimchii",136609,1423,0.000274843336401097,"covid_042"
5177495,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Actinomyces","Actinomyces sp. oral taxon 169",712116,1412,0.000272718756850562,"covid_042"
5177495,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Gordonibacter","Gordonibacter pamelaeae",657308,1268,0.000244906079098097,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides","Bacteroides cellulosilyticus",246787,1268,0.000244906079098097,"covid_042"
5177495,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides","Bacteroides fragilis",295405,1259,0.000243167786738568,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Hungatella","Hungatella hathewayi",742737,1242,0.000239884345615013,"covid_042"
5177495,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerostipes","Anaerostipes hadrus",649756,1240,0.000239498058424006,"covid_042"
